steps,rewards
6610944,25.59375
6619136,23.9375
6627328,24.0
6635520,24.78125
6643712,26.90625
6651904,25.0
6660096,25.75
6668288,25.34375
6676480,24.6875
6684672,25.25
6692864,25.3125
6701056,27.1875
6709248,26.28125
6717440,25.375
6725632,26.03125
6733824,24.6875
6742016,25.3125
6750208,26.21875
6758400,23.3125
6766592,25.625
6774784,25.625
6782976,25.3125
6791168,25.125
6799360,25.03125
6807552,25.65625
6815744,24.84375
6823936,22.8125
6832128,22.65625
6840320,24.875
6848512,25.53125
6856704,26.71875
6864896,24.96875
6873088,24.21875
6881280,24.90625
6889472,25.34375
6897664,24.65625
6905856,25.90625
6914048,24.5625
6922240,26.34375
6930432,24.875
6938624,23.84375
6946816,25.09375
6955008,25.53125
6963200,25.4375
6971392,23.3125
6979584,27.5
6987776,24.90625
6995968,27.5625
7004160,24.34375
7012352,25.5
7020544,25.59375
7028736,25.6875
7036928,23.625
7045120,25.40625
7053312,26.1875
7061504,25.25
7069696,24.8125
7077888,26.21875
7086080,24.25
7094272,24.5625
7102464,25.09375
7110656,25.09375
7118848,26.15625
7127040,24.375
7135232,24.21875
7143424,25.21875
7151616,25.375
7159808,25.3125
7168000,25.84375
7176192,25.9375
7184384,25.25
7192576,26.6875
7200768,24.3125
7208960,23.875
7217152,23.21875
7225344,23.5
7233536,25.0625
7241728,26.21875
7249920,24.34375
7258112,26.0625
7266304,25.53125
7274496,23.46875
7282688,25.46875
7290880,25.3125
7299072,25.25
7307264,25.21875
7315456,24.875
7323648,26.9375
7331840,25.0
7340032,24.40625
7348224,26.84375
7356416,25.15625
7364608,23.90625
7372800,24.84375
7380992,25.9375
7389184,25.59375
7397376,24.84375
7405568,25.90625
7413760,25.53125
7421952,23.9375
7430144,23.65625
7438336,25.03125
7446528,26.625
7454720,24.46875
7462912,23.96875
7471104,26.125
7479296,24.46875
7487488,23.78125
7495680,25.0
7503872,24.375
7512064,24.375
7520256,26.0625
7528448,25.0625
7536640,25.96875
7544832,25.15625
7553024,23.09375
7561216,25.15625
7569408,25.40625
7577600,25.71875
7585792,26.34375
7593984,25.65625
7602176,26.59375
7610368,24.375
7618560,26.625
7626752,25.5
7634944,24.375
7643136,25.875
7651328,25.375
7659520,25.0
7667712,28.125
7675904,26.84375
7684096,27.375
7692288,25.3125
7700480,25.21875
7708672,27.21875
7716864,25.90625
7725056,25.0
7733248,25.53125
7741440,24.25
7749632,25.5
7757824,27.5
7766016,25.78125
7774208,25.84375
7782400,25.46875
7790592,26.15625
7798784,24.75
7806976,25.75
7815168,25.1875
7823360,27.25
7831552,25.9375
7839744,28.40625
7847936,28.15625
7856128,26.9375
7864320,24.84375
7872512,26.3125
7880704,26.8125
7888896,27.40625
7897088,27.4375
7905280,26.5
7913472,27.71875
7921664,27.03125
7929856,25.8125
7938048,26.40625
7946240,25.8125
7954432,23.96875
7962624,25.125
7970816,26.4375
7979008,22.6875
7987200,26.84375
7995392,26.53125
8003584,26.71875
